entity,attribute,gold_value,entity_documents,cue_documents,support_documents,distortion_candidate_documents,covered,distinct_support_formulations,support_formulation_entropy_bits
Gagepact,classification,Scout Geminon,150,68,1,67,1,1,-0.0
Gagepact,types,fighting,150,56,29,27,1,34,5.087463
Gagepact,ability,Triage,150,18,0,18,0,0,0.0
Gagepact,hp,82,150,14,0,14,0,0,0.0
Gagepact,attack,31,150,26,0,26,0,0,0.0
Gagepact,defense,45,150,27,0,27,0,0,0.0
Gagepact,special attack,82,150,17,1,16,1,1,-0.0
Gagepact,special defense,68,150,18,0,18,0,0,0.0
Gagepact,speed,32,150,30,0,30,0,0,0.0
Gagepact,base_stat_total,340,150,24,0,24,0,0,0.0
Gagepact,weight,279,150,57,0,57,0,0,0.0
Gagepact,height,22,150,50,2,48,1,2,1.0
Gagepact,move,Storm Throw,150,43,1,42,1,2,1.0
Gagesentin,classification,Sentinel Geminon,852,296,147,149,1,148,7.209453
Gagesentin,types,fighting,852,244,137,107,1,140,7.129283
Gagesentin,ability,Sweet Veil,852,125,0,125,0,0,0.0
Gagesentin,hp,128,852,267,4,263,1,4,2.0
Gagesentin,attack,49,852,245,1,244,1,1,-0.0
Gagesentin,defense,65,852,260,0,260,0,0,0.0
Gagesentin,special attack,123,852,180,1,179,1,1,-0.0
Gagesentin,special defense,107,852,177,0,177,0,0,0.0
Gagesentin,speed,45,852,289,2,287,1,2,1.0
Gagesentin,base_stat_total,517,852,190,0,190,0,0,0.0
Gagesentin,weight,418,852,213,0,213,0,0,0.0
Gagesentin,height,35,852,189,1,188,1,1,-0.0
Gagesentin,move,Revenge,852,435,12,423,1,12,3.584963
Galadrac,classification,Beetle Geminon,131,28,4,24,1,4,2.0
Galadrac,types,bug | dragon,131,31,5,26,1,5,2.321928
Galadrac,ability,Air Lock,131,37,0,37,0,0,0.0
Galadrac,hp,60,131,22,1,21,1,1,-0.0
Galadrac,attack,63,131,40,0,40,0,0,0.0
Galadrac,defense,10,131,28,0,28,0,0,0.0
Galadrac,special attack,48,131,36,0,36,0,0,0.0
Galadrac,special defense,62,131,17,1,16,1,1,-0.0
Galadrac,speed,57,131,56,1,55,1,1,-0.0
Galadrac,base_stat_total,300,131,30,1,29,1,1,-0.0
Galadrac,weight,271,131,14,0,14,0,0,0.0
Galadrac,height,14,131,12,0,12,0,0,0.0
Galadrac,move,Dragon Dance,131,76,6,70,1,6,2.584963
Galvanite,classification,Crystal Geminon,537,151,25,126,1,26,4.70044
Galvanite,types,rock | ground,537,115,18,97,1,18,4.169925
Galvanite,ability,Plus,537,117,0,117,0,0,0.0
Galvanite,hp,102,537,120,2,118,1,2,1.0
Galvanite,attack,69,537,112,2,110,1,2,1.0
Galvanite,defense,164,537,120,0,120,0,0,0.0
Galvanite,special attack,19,537,80,0,80,0,0,0.0
Galvanite,special defense,125,537,64,0,64,0,0,0.0
Galvanite,speed,101,537,118,0,118,0,0,0.0
Galvanite,base_stat_total,580,537,83,0,83,0,0,0.0
Galvanite,weight,44,537,53,1,52,1,1,-0.0
Galvanite,height,8,537,43,0,43,0,0,0.0
Galvanite,move,Spikes,537,222,4,218,1,4,2.0
Galvanox,classification,Ox Geminon,242,65,15,50,1,15,3.906891
Galvanox,types,normal | electric,242,62,8,54,1,8,3.0
Galvanox,ability,Steadfast,242,43,0,43,0,0,0.0
Galvanox,hp,76,242,55,1,54,1,1,-0.0
Galvanox,attack,80,242,62,1,61,1,1,-0.0
Galvanox,defense,45,242,63,1,62,1,1,-0.0
Galvanox,special attack,78,242,45,1,44,1,1,-0.0
Galvanox,special defense,108,242,39,0,39,0,0,0.0
Galvanox,speed,19,242,66,0,66,0,0,0.0
Galvanox,base_stat_total,406,242,52,0,52,0,0,0.0
Galvanox,weight,321,242,38,0,38,0,0,0.0
Galvanox,height,4,242,35,4,31,1,4,2.0
Galvanox,move,Struggle,242,122,0,122,0,0,0.0
Gelascor,classification,Shard Geminon,972,259,74,185,1,74,6.209453
Gelascor,types,ice | poison,972,236,33,203,1,34,5.087463
Gelascor,ability,Sheer Force,972,158,25,133,1,25,4.643856
Gelascor,hp,83,972,241,1,240,1,1,-0.0
Gelascor,attack,193,972,280,1,279,1,1,-0.0
Gelascor,defense,95,972,238,5,233,1,5,2.321928
Gelascor,special attack,148,972,198,2,196,1,2,1.0
Gelascor,special defense,120,972,188,2,186,1,2,1.0
Gelascor,speed,66,972,310,2,308,1,2,1.0
Gelascor,base_stat_total,705,972,246,1,245,1,1,-0.0
Gelascor,weight,83,972,152,0,152,0,0,0.0
Gelascor,height,8,972,134,7,127,1,7,2.807355
Gelascor,move,Freezy Frost,972,484,46,438,1,46,5.523562
Gelashift,classification,Mist Geminon,675,196,69,127,1,68,6.079539
Gelashift,types,ice,675,182,122,60,1,131,7.033423
Gelashift,ability,Protean,675,130,0,130,0,0,0.0
Gelashift,hp,57,675,153,2,151,1,2,1.0
Gelashift,attack,114,675,157,0,157,0,0,0.0
Gelashift,defense,61,675,156,0,156,0,0,0.0
Gelashift,special attack,99,675,128,3,125,1,3,1.584963
Gelashift,special defense,72,675,114,1,113,1,1,-0.0
Gelashift,speed,44,675,181,1,180,1,1,-0.0
Gelashift,base_stat_total,447,675,133,0,133,0,0,0.0
Gelashift,weight,49,675,110,0,110,0,0,0.0
Gelashift,height,5,675,96,6,90,1,6,2.584963
Gelashift,move,Powder Snow,675,300,63,237,1,64,6.0
Geldracon,classification,Crystal Geminon,656,196,95,101,1,96,6.584963
Geldracon,types,ice | dragon,656,148,25,123,1,25,4.643856
Geldracon,ability,Weak Armor,656,97,0,97,0,0,0.0
Geldracon,hp,80,656,167,1,166,1,1,-0.0
Geldracon,attack,93,656,179,0,179,0,0,0.0
Geldracon,defense,94,656,189,3,186,1,3,1.584963
Geldracon,special attack,90,656,133,1,132,1,1,-0.0
Geldracon,special defense,227,656,133,0,133,0,0,0.0
Geldracon,speed,59,656,223,1,222,1,1,-0.0
Geldracon,base_stat_total,643,656,162,0,162,0,0,0.0
Geldracon,weight,644,656,103,0,103,0,0,0.0
Geldracon,height,2,656,91,8,83,1,8,3.0
Geldracon,move,Dynamax Cannon,656,322,3,319,1,3,1.584963
Geldrakos,classification,Crystal Geminon,148,47,10,37,1,10,3.321928
Geldrakos,types,ice | dragon,148,31,5,26,1,5,2.321928
Geldrakos,ability,Magic Bounce,148,16,0,16,0,0,0.0
Geldrakos,hp,93,148,26,1,25,1,1,-0.0
Geldrakos,attack,109,148,34,0,34,0,0,0.0
Geldrakos,defense,125,148,36,0,36,0,0,0.0
Geldrakos,special attack,120,148,23,0,23,0,0,0.0
Geldrakos,special defense,272,148,31,0,31,0,0,0.0
Geldrakos,speed,65,148,36,0,36,0,0,0.0
Geldrakos,base_stat_total,784,148,20,0,20,0,0,0.0
Geldrakos,weight,758,148,23,0,23,0,0,0.0
Geldrakos,height,2,148,24,3,21,1,3,1.584963
Geldrakos,move,Dragon Rush,148,55,1,54,1,1,-0.0
Gelignispor,classification,Lichen Geminon,566,167,67,100,1,69,6.108524
Gelignispor,types,ice | fire,566,166,29,137,1,29,4.857981
Gelignispor,ability,Effect Spore,566,94,0,94,0,0,0.0
Gelignispor,hp,60,566,177,1,176,1,1,-0.0
Gelignispor,attack,51,566,159,2,157,1,2,1.0
Gelignispor,defense,60,566,177,3,174,1,3,1.584963
Gelignispor,special attack,100,566,121,3,118,1,3,1.584963
Gelignispor,special defense,90,566,105,2,103,1,2,1.0
Gelignispor,speed,72,566,201,2,199,1,2,1.0
Gelignispor,base_stat_total,433,566,136,0,136,0,0,0.0
Gelignispor,weight,852,566,104,1,103,1,1,-0.0
Gelignispor,height,21,566,102,1,101,1,1,-0.0
Gelignispor,move,Inferno,566,295,10,285,1,10,3.321928
Gelshard,classification,Shard Geminon,800,213,99,114,1,100,6.643856
Gelshard,types,ice,800,164,118,46,1,122,6.930737
Gelshard,ability,Water Veil,800,119,21,98,1,21,4.392317
Gelshard,hp,48,800,208,2,206,1,2,1.0
Gelshard,attack,55,800,233,2,231,1,2,1.0
Gelshard,defense,65,800,228,5,223,1,5,2.321928
Gelshard,special attack,60,800,135,1,134,1,1,-0.0
Gelshard,special defense,136,800,167,1,166,1,1,-0.0
Gelshard,speed,37,800,257,2,255,1,2,1.0
Gelshard,base_stat_total,401,800,165,1,164,1,1,-0.0
Gelshard,weight,379,800,117,0,117,0,0,0.0
Gelshard,height,1,800,116,7,109,1,7,2.807355
Gelshard,move,Sheer Cold,800,376,32,344,1,33,5.044394
Geysitan,classification,Vent Geminon,359,113,63,50,1,64,6.0
Geysitan,types,water,359,122,91,31,1,97,6.599913
Geysitan,ability,Shield Dust,359,69,0,69,0,0,0.0
Geysitan,hp,48,359,102,0,102,0,0,0.0
Geysitan,attack,57,359,102,3,99,1,3,1.584963
Geysitan,defense,79,359,94,2,92,1,2,1.0
Geysitan,special attack,98,359,67,1,66,1,1,-0.0
Geysitan,special defense,84,359,63,2,61,1,2,1.0
Geysitan,speed,80,359,123,2,121,1,2,1.0
Geysitan,base_stat_total,446,359,65,0,65,0,0,0.0
Geysitan,weight,659,359,76,0,76,0,0,0.0
Geysitan,height,7,359,73,2,71,1,2,1.0
Geysitan,move,Steam Eruption,359,180,47,133,1,50,5.643856
Geyspark,classification,Vent Geminon,844,370,116,254,1,118,6.882643
Geyspark,types,fire,844,410,321,89,1,355,8.471675
Geyspark,ability,Rain Dish,844,137,14,123,1,14,3.807355
Geyspark,hp,67,844,143,6,137,1,6,2.584963
Geyspark,attack,60,844,187,2,185,1,2,1.0
Geyspark,defense,70,844,142,5,137,1,5,2.321928
Geyspark,special attack,71,844,139,2,137,1,2,1.0
Geyspark,special defense,68,844,85,1,84,1,1,-0.0
Geyspark,speed,59,844,200,3,197,1,3,1.584963
Geyspark,base_stat_total,395,844,138,0,138,0,0,0.0
Geyspark,weight,492,844,290,0,290,0,0,0.0
Geyspark,height,1,844,254,10,244,1,10,3.321928
Geyspark,move,Mind Blown,844,346,5,341,1,5,2.321928
Geystir,classification,Geyser Geminon,488,240,69,171,1,69,6.108524
Geystir,types,fire,488,214,147,67,1,155,7.272582
Geystir,ability,Swift Swim,488,63,0,63,0,0,0.0
Geystir,hp,12,488,103,0,103,0,0,0.0
Geystir,attack,26,488,126,2,124,1,2,1.0
Geystir,defense,106,488,97,1,96,1,1,-0.0
Geystir,special attack,75,488,78,2,76,1,2,1.0
Geystir,special defense,49,488,64,0,64,0,0,0.0
Geystir,speed,37,488,131,0,131,0,0,0.0
Geystir,base_stat_total,305,488,81,1,80,1,1,-0.0
Geystir,weight,68,488,179,0,179,0,0,0.0
Geystir,height,4,488,150,7,143,1,7,2.807355
Geystir,move,Fire Punch,488,194,10,184,1,10,3.321928
Glacian,classification,Crystal Geminon,1197,345,129,216,1,135,7.076816
Glacian,types,ice,1197,288,224,64,1,253,7.982994
Glacian,ability,Innards Out,1197,250,0,250,0,0,0.0
Glacian,hp,162,1197,213,2,211,1,2,1.0
Glacian,attack,56,1197,275,1,274,1,1,-0.0
Glacian,defense,162,1197,221,1,220,1,1,-0.0
Glacian,special attack,112,1197,156,1,155,1,1,-0.0
Glacian,special defense,134,1197,162,1,161,1,1,-0.0
Glacian,speed,72,1197,287,1,286,1,1,-0.0
Glacian,base_stat_total,698,1197,205,0,205,0,0,0.0
Glacian,weight,1238,1197,209,0,209,0,0,0.0
Glacian,height,28,1197,170,3,167,1,3,1.584963
Glacian,move,Icicle Crash,1197,496,23,473,1,23,4.523562
Glacibinder,classification,Cord Geminon,961,268,53,215,1,54,5.754888
Glacibinder,types,normal | ice,961,272,46,226,1,47,5.554589
Glacibinder,ability,Intimidate,961,178,1,177,1,1,-0.0
Glacibinder,hp,226,961,190,0,190,0,0,0.0
Glacibinder,attack,139,961,268,3,265,1,3,1.584963
Glacibinder,defense,95,961,186,0,186,0,0,0.0
Glacibinder,special attack,288,961,173,0,173,0,0,0.0
Glacibinder,special defense,218,961,144,0,144,0,0,0.0
Glacibinder,speed,132,961,253,1,252,1,1,-0.0
Glacibinder,base_stat_total,1098,961,224,0,224,0,0,0.0
Glacibinder,weight,222,961,193,0,193,0,0,0.0
Glacibinder,height,42,961,170,0,170,0,0,0.0
Glacibinder,move,Pain Split,961,469,0,469,0,0,0.0
Glacibloc,classification,Block Geminon,1325,400,137,263,1,137,7.098032
Glacibloc,types,ice,1325,385,311,74,1,335,8.388017
Glacibloc,ability,Merciless,1325,222,1,221,1,1,-0.0
Glacibloc,hp,30,1325,244,2,242,1,2,1.0
Glacibloc,attack,59,1325,291,4,287,1,4,2.0
Glacibloc,defense,87,1325,267,3,264,1,3,1.584963
Glacibloc,special attack,47,1325,156,1,155,1,1,-0.0
Glacibloc,special defense,52,1325,189,3,186,1,3,1.584963
Glacibloc,speed,73,1325,302,6,296,1,6,2.584963
Glacibloc,base_stat_total,348,1325,230,1,229,1,1,-0.0
Glacibloc,weight,1264,1325,247,0,247,0,0,0.0
Glacibloc,height,3,1325,204,24,180,1,24,4.584963
Glacibloc,move,Ice Punch,1325,516,16,500,1,18,4.169925
Glaciflora,classification,Blossom Geminon,1209,358,96,262,1,97,6.599913
Glaciflora,types,ice | fairy,1209,288,78,210,1,80,6.321928
Glaciflora,ability,Water Compaction,1209,184,2,182,1,2,1.0
Glaciflora,hp,211,1209,231,1,230,1,1,-0.0
Glaciflora,attack,62,1209,248,0,248,0,0,0.0
Glaciflora,defense,199,1209,210,1,209,1,1,-0.0
Glaciflora,special attack,132,1209,202,2,200,1,2,1.0
Glaciflora,special defense,191,1209,153,0,153,0,0,0.0
Glaciflora,speed,85,1209,247,1,246,1,1,-0.0
Glaciflora,base_stat_total,880,1209,232,1,231,1,1,-0.0
Glaciflora,weight,1732,1209,209,0,209,0,0,0.0
Glaciflora,height,36,1209,189,3,186,1,3,1.584963
Glaciflora,move,Floral Healing,1209,478,5,473,1,5,2.321928
Glacigel,classification,Slush Geminon,797,266,73,193,1,74,6.209453
Glacigel,types,ice,797,266,231,35,1,262,8.033423
Glacigel,ability,Gooey,797,122,1,121,1,1,-0.0
Glacigel,hp,43,797,193,1,192,1,1,-0.0
Glacigel,attack,63,797,237,1,236,1,1,-0.0
Glacigel,defense,9,797,216,0,216,0,0,0.0
Glacigel,special attack,96,797,160,1,159,1,1,-0.0
Glacigel,special defense,82,797,127,2,125,1,2,1.0
Glacigel,speed,109,797,275,1,274,1,1,-0.0
Glacigel,base_stat_total,402,797,167,0,167,0,0,0.0
Glacigel,weight,210,797,177,0,177,0,0,0.0
Glacigel,height,16,797,156,6,150,1,6,2.584963
Glacigel,move,Sheer Cold,797,407,11,396,1,11,3.459432
Glacite,classification,Crystal Geminon,1299,396,176,220,1,178,7.475733
Glacite,types,ice,1299,333,280,53,1,305,8.252665
Glacite,ability,Iron Barbs,1299,174,7,167,1,7,2.807355
Glacite,hp,104,1299,285,1,284,1,1,-0.0
Glacite,attack,33,1299,344,4,340,1,4,2.0
Glacite,defense,98,1299,307,4,303,1,4,2.0
Glacite,special attack,66,1299,195,1,194,1,1,-0.0
Glacite,special defense,91,1299,195,2,193,1,2,1.0
Glacite,speed,48,1299,370,1,369,1,1,-0.0
Glacite,base_stat_total,440,1299,284,1,283,1,1,-0.0
Glacite,weight,825,1299,246,0,246,0,0,0.0
Glacite,height,19,1299,206,0,206,0,0,0.0
Glacite,move,Ice Hammer,1299,561,30,531,1,30,4.906891
Glacititan,classification,Glacier Geminon,1360,386,116,270,1,117,6.870365
Glacititan,types,ice | dragon,1360,383,77,306,1,79,6.303781
Glacititan,ability,Stall,1360,184,8,176,1,10,3.321928
Glacititan,hp,47,1360,272,1,271,1,1,-0.0
Glacititan,attack,94,1360,319,3,316,1,3,1.584963
Glacititan,defense,135,1360,292,3,289,1,3,1.584963
Glacititan,special attack,75,1360,178,1,177,1,1,-0.0
Glacititan,special defense,87,1360,207,3,204,1,3,1.584963
Glacititan,speed,117,1360,371,0,371,0,0,0.0
Glacititan,base_stat_total,555,1360,311,0,311,0,0,0.0
Glacititan,weight,2149,1360,261,0,261,0,0,0.0
Glacititan,height,4,1360,241,13,228,1,13,3.70044
Glacititan,move,Outrage,1360,509,1,508,1,1,-0.0
Glaciwyrm,classification,Glacier Geminon,554,196,56,140,1,57,5.83289
Glaciwyrm,types,dragon | ice,554,237,38,199,1,41,5.357552
Glaciwyrm,ability,Justified,554,89,0,89,0,0,0.0
Glaciwyrm,hp,55,554,121,2,119,1,2,1.0
Glaciwyrm,attack,55,554,131,0,131,0,0,0.0
Glaciwyrm,defense,49,554,120,0,120,0,0,0.0
Glaciwyrm,special attack,28,554,89,0,89,0,0,0.0
Glaciwyrm,special defense,52,554,77,0,77,0,0,0.0
Glaciwyrm,speed,18,554,158,0,158,0,0,0.0
Glaciwyrm,base_stat_total,257,554,111,0,111,0,0,0.0
Glaciwyrm,weight,283,554,153,0,153,0,0,0.0
Glaciwyrm,height,16,554,146,5,141,1,5,2.321928
Glaciwyrm,move,Ice Beam,554,229,9,220,1,9,3.169925
Glacrusk,classification,Crust Geminon,634,198,74,124,1,79,6.303781
Glacrusk,types,rock | ice,634,184,21,163,1,22,4.459432
Glacrusk,ability,Shed Skin,634,89,2,87,1,2,1.0
Glacrusk,hp,45,634,194,1,193,1,1,-0.0
Glacrusk,attack,39,634,203,2,201,1,2,1.0
Glacrusk,defense,32,634,163,2,161,1,2,1.0
Glacrusk,special attack,17,634,91,1,90,1,1,-0.0
Glacrusk,special defense,66,634,120,0,120,0,0,0.0
Glacrusk,speed,41,634,223,1,222,1,1,-0.0
Glacrusk,base_stat_total,240,634,160,0,160,0,0,0.0
Glacrusk,weight,476,634,127,0,127,0,0,0.0
Glacrusk,height,47,634,112,0,112,0,0,0.0
Glacrusk,move,Powder Snow,634,308,1,307,1,1,-0.0
Gleamite,classification,Chitin Geminon,252,65,26,39,1,26,4.70044
Gleamite,types,bug,252,73,50,23,1,55,5.78136
Gleamite,ability,Magic Bounce,252,25,9,16,1,9,3.169925
Gleamite,hp,79,252,71,0,71,0,0,0.0
Gleamite,attack,47,252,75,2,73,1,2,1.0
Gleamite,defense,16,252,59,2,57,1,2,1.0
Gleamite,special attack,45,252,55,0,55,0,0,0.0
Gleamite,special defense,71,252,55,0,55,0,0,0.0
Gleamite,speed,20,252,82,1,81,1,1,-0.0
Gleamite,base_stat_total,278,252,97,1,96,1,1,-0.0
Gleamite,weight,506,252,42,0,42,0,0,0.0
Gleamite,height,8,252,38,2,36,1,2,1.0
Gleamite,move,Quiver Dance,252,122,1,121,1,1,-0.0
Glimanchor,classification,Bulwark Geminon,1118,302,69,233,1,69,6.108524
Glimanchor,types,rock | steel,1118,214,21,193,1,21,4.392317
Glimanchor,ability,Steadfast,1118,187,1,186,1,1,-0.0
Glimanchor,hp,144,1118,325,2,323,1,2,1.0
Glimanchor,attack,122,1118,348,3,345,1,3,1.584963
Glimanchor,defense,132,1118,343,2,341,1,2,1.0
Glimanchor,special attack,70,1118,178,0,178,0,0,0.0
Glimanchor,special defense,107,1118,206,3,203,1,3,1.584963
Glimanchor,speed,109,1118,313,2,311,1,2,1.0
Glimanchor,base_stat_total,684,1118,261,0,261,0,0,0.0
Glimanchor,weight,2237,1118,189,0,189,0,0,0.0
Glimanchor,height,28,1118,148,3,145,1,3,1.584963
Glimanchor,move,Anchor Shot,1118,535,24,511,1,24,4.584963
Glimbark,classification,Bark Geminon,1461,381,125,256,1,127,6.988685
Glimbark,types,steel | grass,1461,265,9,256,1,9,3.169925
Glimbark,ability,Merciless,1461,227,1,226,1,1,-0.0
Glimbark,hp,100,1461,250,6,244,1,6,2.584963
Glimbark,attack,108,1461,378,3,375,1,3,1.584963
Glimbark,defense,167,1461,326,2,324,1,2,1.0
Glimbark,special attack,99,1461,220,1,219,1,1,-0.0
Glimbark,special defense,97,1461,224,6,218,1,6,2.584963
Glimbark,speed,182,1461,314,0,314,0,0,0.0
Glimbark,base_stat_total,753,1461,285,0,285,0,0,0.0
Glimbark,weight,172,1461,225,0,225,0,0,0.0
Glimbark,height,2,1461,205,19,186,1,19,4.247928
Glimbark,move,Frenzy Plant,1461,580,7,573,1,7,2.807355
Glimdwell,classification,Crystal Geminon,653,172,91,81,1,94,6.554589
Glimdwell,types,fairy,653,161,38,123,1,38,5.247928
Glimdwell,ability,Stall,653,108,6,102,1,6,2.584963
Glimdwell,hp,44,653,206,0,206,0,0,0.0
Glimdwell,attack,51,653,201,1,200,1,1,-0.0
Glimdwell,defense,70,653,213,5,208,1,5,2.321928
Glimdwell,special attack,40,653,151,2,149,1,2,1.0
Glimdwell,special defense,51,653,148,1,147,1,1,-0.0
Glimdwell,speed,43,653,246,1,245,1,1,-0.0
Glimdwell,base_stat_total,299,653,168,0,168,0,0,0.0
Glimdwell,weight,1610,653,101,0,101,0,0,0.0
Glimdwell,height,31,653,102,0,102,0,0,0.0
Glimdwell,move,Sparkly Swirl,653,354,10,344,1,10,3.321928
Glimerdaze,classification,Trickster Geminon,1096,304,65,239,1,65,6.022368
Glimerdaze,types,dark | fairy,1096,278,10,268,1,10,3.321928
Glimerdaze,ability,Prankster,1096,165,11,154,1,11,3.459432
Glimerdaze,hp,62,1096,202,0,202,0,0,0.0
Glimerdaze,attack,181,1096,351,4,347,1,4,2.0
Glimerdaze,defense,229,1096,232,0,232,0,0,0.0
Glimerdaze,special attack,76,1096,258,0,258,0,0,0.0
Glimerdaze,special defense,60,1096,175,2,173,1,2,1.0
Glimerdaze,speed,151,1096,300,3,297,1,3,1.584963
Glimerdaze,base_stat_total,759,1096,231,1,230,1,1,-0.0
Glimerdaze,weight,1949,1096,202,0,202,0,0,0.0
Glimerdaze,height,17,1096,193,8,185,1,8,3.0
Glimerdaze,move,Night Daze,1096,563,41,522,1,42,5.392317
Glimerix,classification,Sprite Geminon,1067,282,87,195,1,87,6.442943
Glimerix,types,dark | fairy,1067,283,12,271,1,12,3.584963
Glimerix,ability,RKS System,1067,148,4,144,1,4,2.0
Glimerix,hp,56,1067,194,1,193,1,1,-0.0
Glimerix,attack,130,1067,251,3,248,1,3,1.584963
Glimerix,defense,164,1067,204,0,204,0,0,0.0
Glimerix,special attack,61,1067,218,0,218,0,0,0.0
Glimerix,special defense,47,1067,165,3,162,1,3,1.584963
Glimerix,speed,130,1067,296,4,292,1,4,2.0
Glimerix,base_stat_total,588,1067,201,0,201,0,0,0.0
Glimerix,weight,1539,1067,203,0,203,0,0,0.0
Glimerix,height,14,1067,188,7,181,1,7,2.807355
Glimerix,move,Taunt,1067,464,5,459,1,5,2.321928
Glimmerin,classification,Dust Geminon,1165,335,141,194,1,143,7.156036
Glimmerin,types,bug,1165,300,139,161,1,146,7.189825
Glimmerin,ability,Pixilate,1165,203,0,203,0,0,0.0
Glimmerin,hp,49,1165,261,3,258,1,3,1.584963
Glimmerin,attack,115,1165,326,5,321,1,5,2.321928
Glimmerin,defense,47,1165,272,4,268,1,4,2.0
Glimmerin,special attack,58,1165,239,2,237,1,2,1.0
Glimmerin,special defense,96,1165,217,3,214,1,3,1.584963
Glimmerin,speed,92,1165,355,3,352,1,3,1.584963
Glimmerin,base_stat_total,457,1165,248,1,247,1,1,-0.0
Glimmerin,weight,903,1165,206,0,206,0,0,0.0
Glimmerin,height,3,1165,188,10,178,1,10,3.321928
Glimmerin,move,Powder,1165,558,38,520,1,38,5.247928
Glimmoss,classification,Moss Geminon,1550,483,211,272,1,222,7.794416
Glimmoss,types,ghost | rock,1550,361,27,334,1,28,4.807355
Glimmoss,ability,Grassy Surge,1550,216,2,214,1,2,1.0
Glimmoss,hp,90,1550,301,4,297,1,4,2.0
Glimmoss,attack,69,1550,439,5,434,1,5,2.321928
Glimmoss,defense,65,1550,334,7,327,1,7,2.807355
Glimmoss,special attack,71,1550,277,3,274,1,3,1.584963
Glimmoss,special defense,90,1550,232,2,230,1,2,1.0
Glimmoss,speed,52,1550,397,0,397,0,0,0.0
Glimmoss,base_stat_total,437,1550,335,1,334,1,1,-0.0
Glimmoss,weight,464,1550,318,0,318,0,0,0.0
Glimmoss,height,12,1550,288,10,278,1,10,3.321928
Glimmoss,move,Confuse Ray,1550,688,4,684,1,4,2.0
Glimnaw,classification,Beetle Geminon,913,276,71,205,1,74,6.209453
Glimnaw,types,bug | dark,913,215,69,146,1,70,6.129283
Glimnaw,ability,Strong Jaw,913,164,6,158,1,7,2.807355
Glimnaw,hp,76,913,216,3,213,1,3,1.584963
Glimnaw,attack,171,913,288,0,288,0,0,0.0
Glimnaw,defense,73,913,220,0,220,0,0,0.0
Glimnaw,special attack,93,913,163,1,162,1,1,-0.0
Glimnaw,special defense,151,913,171,0,171,0,0,0.0
Glimnaw,speed,147,913,274,1,273,1,1,-0.0
Glimnaw,base_stat_total,711,913,209,0,209,0,0,0.0
Glimnaw,weight,1445,913,171,0,171,0,0,0.0
Glimnaw,height,5,913,160,8,152,1,8,3.0
Glimnaw,move,Beat Up,913,440,42,398,1,42,5.392317
Glimnoct,classification,Moth Geminon,1365,374,85,289,1,88,6.459432
Glimnoct,types,dark,1365,327,178,149,1,189,7.562242
Glimnoct,ability,Compoundeyes,1365,251,1,250,1,1,-0.0
Glimnoct,hp,34,1365,237,0,237,0,0,0.0
Glimnoct,attack,87,1365,391,7,384,1,7,2.807355
Glimnoct,defense,113,1365,305,0,305,0,0,0.0
Glimnoct,special attack,38,1365,229,1,228,1,1,-0.0
Glimnoct,special defense,30,1365,224,4,220,1,4,2.0
Glimnoct,speed,81,1365,356,4,352,1,4,2.0
Glimnoct,base_stat_total,383,1365,215,0,215,0,0,0.0
Glimnoct,weight,1026,1365,248,0,248,0,0,0.0
Glimnoct,height,9,1365,217,9,208,1,9,3.169925
Glimnoct,move,Malicious Moonsault,1365,669,51,618,1,51,5.672425
Glimora,classification,Aura Geminon,1342,405,46,359,1,46,5.523562
Glimora,types,steel | fairy,1342,249,18,231,1,18,4.169925
Glimora,ability,Insomnia,1342,239,11,228,1,11,3.459432
Glimora,hp,117,1342,256,0,256,0,0,0.0
Glimora,attack,127,1342,332,6,326,1,6,2.584963
Glimora,defense,185,1342,283,2,281,1,2,1.0
Glimora,special attack,110,1342,255,1,254,1,1,-0.0
Glimora,special defense,130,1342,214,1,213,1,1,-0.0
Glimora,speed,230,1342,401,1,400,1,1,-0.0
Glimora,base_stat_total,899,1342,275,1,274,1,1,-0.0
Glimora,weight,230,1342,226,0,226,0,0,0.0
Glimora,height,2,1342,194,6,188,1,6,2.584963
Glimora,move,Smart Strike,1342,630,3,627,1,3,1.584963
Glimroot,classification,Root Geminon,1594,455,186,269,1,191,7.577429
Glimroot,types,steel | grass,1594,326,22,304,1,22,4.459432
Glimroot,ability,Own Tempo,1594,260,0,260,0,0,0.0
